source_id,candidate_id,formula,surface,facet,reaction,adsorbate,site,reaction_energy,source,fallback_used
UmVhY3Rpb246MzY3MTM3,Cr6Zn6|CrZn|101,Cr6Zn6,CrZn,101,O2(g) + 2* -> 2O*,O,bridge,-7.277308281362821,Catalysis-Hub,False
UmVhY3Rpb246MzY3MzEx,Ir6Re6|IrRe|101,Ir6Re6,IrRe,101,O2(g) + 2* -> 2O*,O,hollow,-6.2501707869641905,Catalysis-Hub,False
UmVhY3Rpb246MzY3Mzc0,La6Pd6|LaPd|101,La6Pd6,LaPd,101,O2(g) + 2* -> 2O*,O,bridge,-9.634901490961965,Catalysis-Hub,False
UmVhY3Rpb246MzY3NTU1,Pd6Pt6|PdPt|101,Pd6Pt6,PdPt,101,O2(g) + 2* -> 2O*,O,hollow,-2.1917629545614545,Catalysis-Hub,False
UmVhY3Rpb246MzY3NjU0,Ag6Co6|AgCo|101,Ag6Co6,AgCo,101,O2(g) + 2* -> 2O*,O,bridge,-5.183994480958972,Catalysis-Hub,False
UmVhY3Rpb246MzY3Njgz,Pd6Ru6|PdRu|101,Pd6Ru6,PdRu,101,O2(g) + 2* -> 2O*,O,hollow,-4.869922320959631,Catalysis-Hub,False
UmVhY3Rpb246MzY3NzEy,Cr6Ru6|CrRu|101,Cr6Ru6,CrRu,101,O2(g) + 2* -> 2O*,O,hollow,-7.963108081360588,Catalysis-Hub,False
UmVhY3Rpb246MzY3ODQ1,Cr6Ti6|CrTi|101,Cr6Ti6,CrTi,101,O2(g) + 2* -> 2O*,O,bridge,-10.082007657566464,Catalysis-Hub,False
UmVhY3Rpb246MzY3OTA4,Mn6Sn6|MnSn|101,Mn6Sn6,MnSn,101,O2(g) + 2* -> 2O*,O,hollow,-4.3774833493635015,Catalysis-Hub,False
UmVhY3Rpb246MzY4MTI2,Pb6Ti6|PbTi|101,Pb6Ti6,PbTi,101,O2(g) + 2* -> 2O*,O,bridge,-8.398475528961171,Catalysis-Hub,False
UmVhY3Rpb246MzY4MTU2,Ga6Os6|GaOs|101,Ga6Os6,GaOs,101,O2(g) + 2* -> 2O*,O,hollow,-4.040078788367282,Catalysis-Hub,False
UmVhY3Rpb246MzY4MjE5,In6Mo6|InMo|101,In6Mo6,InMo,101,O2(g) + 2* -> 2O*,O,top,-5.685422460960581,Catalysis-Hub,False
UmVhY3Rpb246MzY4MzEy,Pb6Tc6|PbTc|101,Pb6Tc6,PbTc,101,O2(g) + 2* -> 2O*,O,bridge,-5.050209711965181,Catalysis-Hub,False
UmVhY3Rpb246MzYyNjA1,Cr9W3|Cr3W|111,Cr9W3,Cr3W,111,NO(g) + 2* -> N* + O*,O,top,-6.431246492007631,Catalysis-Hub,False
UmVhY3Rpb246MzY0OTM3,Mo6Ru6|MoRu|101,Mo6Ru6,MoRu,101,CH3OH(g) + 6* -> C* + 4H* + O*,O,hollow,-4.003381652309599,Catalysis-Hub,False
UmVhY3Rpb246MzY1OTQz,Fe6Pt6|FePt|101,Fe6Pt6,FePt,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-2.98896956145677,Catalysis-Hub,False
UmVhY3Rpb246MzY4MzQx,Rh6V6|RhV|101,Rh6V6,RhV,101,O2(g) + 2* -> 2O*,O,hollow,-8.640341465562415,Catalysis-Hub,False
UmVhY3Rpb246MzYyNjA2,Cr9W3|Cr3W|111,Cr9W3,Cr3W,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,top,-5.2812003466918895,Catalysis-Hub,False
UmVhY3Rpb246MzYzOTQx,Mn6Ta6|MnTa|101,Mn6Ta6,MnTa,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,O,hollow,-15.579514832459608,Catalysis-Hub,False
UmVhY3Rpb246MzY2NDc5,Cr6Hf6|CrHf|101,Cr6Hf6,CrHf,101,NO(g) + 2* -> N* + O*,O,hollow,-9.19787605370584,Catalysis-Hub,False
UmVhY3Rpb246MzYyNjA3,Cr9W3|Cr3W|111,Cr9W3,Cr3W,111,CO(g) + 2* -> C* + O*,O,top,-3.04142644287424,Catalysis-Hub,False
UmVhY3Rpb246MzY0OTM5,Mo6Ru6|MoRu|101,Mo6Ru6,MoRu,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,O,hollow,-11.556721531267613,Catalysis-Hub,False
UmVhY3Rpb246MzY1OTQ1,Fe6Pt6|FePt|101,Fe6Pt6,FePt,101,N2O(g) + 3* -> 2N* + O*,O,hollow,-1.5732499680063938,Catalysis-Hub,False
UmVhY3Rpb246MzY2NDgw,Cr6Hf6|CrHf|101,Cr6Hf6,CrHf,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-10.525898934569682,Catalysis-Hub,False
UmVhY3Rpb246MzYwOTI5,Bi6Ti6|BiTi|101,Bi6Ti6,BiTi,101,SO2(g) + 3* -> 2O* + S*,O,bridge,-7.323584368960155,Catalysis-Hub,False
UmVhY3Rpb246MzY1OTQ2,Fe6Pt6|FePt|101,Fe6Pt6,FePt,101,H2O2(g) + 4* -> 2H* + 2O*,O,hollow,-2.85984705505075,Catalysis-Hub,False
UmVhY3Rpb246MzY2NDgx,Cr6Hf6|CrHf|101,Cr6Hf6,CrHf,101,CO(g) + 2* -> C* + O*,O,hollow,-5.4408541618737445,Catalysis-Hub,False
UmVhY3Rpb246MzY3MTEy,Mo6Os6|MoOs|101,Mo6Os6,MoOs,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-7.298225672150011,Catalysis-Hub,False
UmVhY3Rpb246MzY3MTQx,Cr6Zn6|CrZn|101,Cr6Zn6,CrZn,101,SO2(g) + 3* -> 2O* + S*,O,bridge,-6.632188003657802,Catalysis-Hub,False
UmVhY3Rpb246MzY3MzE1,Ir6Re6|IrRe|101,Ir6Re6,IrRe,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-5.8693112785606445,Catalysis-Hub,False
UmVhY3Rpb246MzY3Mzc4,La6Pd6|LaPd|101,La6Pd6,LaPd,101,SO2(g) + 3* -> 2O* + S*,O,bridge,-9.25989841665637,Catalysis-Hub,False
UmVhY3Rpb246MzY3NTU5,Pd6Pt6|PdPt|101,Pd6Pt6,PdPt,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-1.0217900490554257,Catalysis-Hub,False
UmVhY3Rpb246MzY3NjU4,Ag6Co6|AgCo|101,Ag6Co6,AgCo,101,SO2(g) + 3* -> 2O* + S*,O,bridge,-4.2972874556528495,Catalysis-Hub,False
UmVhY3Rpb246MzY3Njg3,Pd6Ru6|PdRu|101,Pd6Ru6,PdRu,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-4.387170602052947,Catalysis-Hub,False
UmVhY3Rpb246MzY3NzE2,Cr6Ru6|CrRu|101,Cr6Ru6,CrRu,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-7.86146730405585,Catalysis-Hub,False
UmVhY3Rpb246MzY3ODQ5,Cr6Ti6|CrTi|101,Cr6Ti6,CrTi,101,SO2(g) + 3* -> 2O* + S*,O,bridge,-10.937802006561697,Catalysis-Hub,False
UmVhY3Rpb246MzY3OTEy,Mn6Sn6|MnSn|101,Mn6Sn6,MnSn,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-2.5185892261599747,Catalysis-Hub,False
UmVhY3Rpb246MzY4MTMw,Pb6Ti6|PbTi|101,Pb6Ti6,PbTi,101,SO2(g) + 3* -> 2O* + S*,O,bridge,-7.575764780353211,Catalysis-Hub,False
UmVhY3Rpb246MzY4MTYw,Ga6Os6|GaOs|101,Ga6Os6,GaOs,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-2.6668682745678325,Catalysis-Hub,False
UmVhY3Rpb246MzY4MjIz,In6Mo6|InMo|101,In6Mo6,InMo,101,SO2(g) + 3* -> 2O* + S*,O,top,-3.7970491571561524,Catalysis-Hub,False
UmVhY3Rpb246MzY4MzE2,Pb6Tc6|PbTc|101,Pb6Tc6,PbTc,101,SO2(g) + 3* -> 2O* + S*,O,bridge,-3.816348014659752,Catalysis-Hub,False
UmVhY3Rpb246MzYyNjA5,Cr9W3|Cr3W|111,Cr9W3,Cr3W,111,NO2(g) + 3* -> N* + 2O*,O,top,-9.027271833636632,Catalysis-Hub,False
UmVhY3Rpb246MzYzOTQ0,Mn6Ta6|MnTa|101,Mn6Ta6,MnTa,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-9.161472664563462,Catalysis-Hub,False
UmVhY3Rpb246MzY1OTQ3,Fe6Pt6|FePt|101,Fe6Pt6,FePt,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,O,hollow,-3.9119523545432457,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MTAx,Sc3Tc9|Tc3Sc|111,Sc3Tc9,Tc3Sc,111,NO(g) + 2* -> N* + O*,O,hollow,-6.501340567810985,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NjE2,Mo3Os9|Os3Mo|111,Mo3Os9,Os3Mo,111,CO(g) + 2* -> C* + O*,O,hollow,-2.4456269343769463,Catalysis-Hub,False
UmVhY3Rpb246Mzg2ODE1,Ru9Zr3|Ru3Zr|111,Ru9Zr3,Ru3Zr,111,CO(g) + 2* -> C* + O*,O,hollow,-3.1831086354774243,Catalysis-Hub,False
UmVhY3Rpb246Mzg2OTMx,Nb3Ru9|Ru3Nb|111,Nb3Ru9,Ru3Nb,111,CO(g) + 2* -> C* + O*,O,hollow,-2.8649789860697865,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDE4,Mo3Ru9|Ru3Mo|111,Mo3Ru9,Ru3Mo,111,CO(g) + 2* -> C* + O*,O,hollow,-2.4470836959750386,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDc2,Re3Ru9|Ru3Re|111,Re3Ru9,Ru3Re,111,CO(g) + 2* -> C* + O*,O,hollow,-1.9936801348754898,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTM0,Ir3Ru9|Ru3Ir|111,Ir3Ru9,Ru3Ir,111,CO(g) + 2* -> C* + O*,O,hollow,-1.083159611074393,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTY1,Ir9Y3|Ir3Y|111,Ir9Y3,Ir3Y,111,CO(g) + 2* -> C* + O*,O,hollow,-2.6259378634728137,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MjIz,Ir9Sc3|Ir3Sc|111,Ir9Sc3,Ir3Sc,111,CO(g) + 2* -> C* + O*,O,hollow,-2.1802107697745896,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mjgx,Ir9Ti3|Ir3Ti|111,Ir9Ti3,Ir3Ti,111,CO(g) + 2* -> C* + O*,O,hollow,-1.7072003180743422,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MzM5,Ir9Nb3|Ir3Nb|111,Ir9Nb3,Ir3Nb,111,CO(g) + 2* -> C* + O*,O,hollow,-1.469538268572819,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MzY3,Ir9V3|Ir3V|111,Ir9V3,Ir3V,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,top,-1.1199664091822115,Catalysis-Hub,False
UmVhY3Rpb246Mzg0NDcy,Hf3V9|V3Hf|111,Hf3V9,V3Hf,111,N2O(g) + 3* -> 2N* + O*,O,hollow,-10.563220028501064,Catalysis-Hub,False
UmVhY3Rpb246Mzg1NDQ2,Nb3W9|W3Nb|111,Nb3W9,W3Nb,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-12.244950219777365,Catalysis-Hub,False
UmVhY3Rpb246Mzg1NzQ0,Re9Sc3|Re3Sc|111,Re9Sc3,Re3Sc,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-9.911729702142338,Catalysis-Hub,False
UmVhY3Rpb246Mzg1OTg2,Mo3Re9|Re3Mo|111,Mo3Re9,Re3Mo,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-9.145951018838105,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MTAy,Sc3Tc9|Tc3Sc|111,Sc3Tc9,Tc3Sc,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-6.064843167676713,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MzIw,Re3Tc9|Tc3Re|111,Re3Tc9,Tc3Re,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-8.730675504737746,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NTMx,Os9Ti3|Os3Ti|111,Os9Ti3,Os3Ti,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-8.327807701238498,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MzY4,Ir9V3|Ir3V|111,Ir9V3,Ir3V,111,CO(g) + 2* -> C* + O*,O,top,-1.2454778288753232,Catalysis-Hub,False
UmVhY3Rpb246Mzg0NDcz,Hf3V9|V3Hf|111,Hf3V9,V3Hf,111,H2O2(g) + 4* -> 2H* + 2O*,O,hollow,-10.717263944862907,Catalysis-Hub,False
UmVhY3Rpb246Mzg1NDQ3,Nb3W9|W3Nb|111,Nb3W9,W3Nb,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-9.737600383463018,Catalysis-Hub,False
UmVhY3Rpb246Mzg1NzQ1,Re9Sc3|Re3Sc|111,Re9Sc3,Re3Sc,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-6.311123878929948,Catalysis-Hub,False
UmVhY3Rpb246Mzg1OTg3,Mo3Re9|Re3Mo|111,Mo3Re9,Re3Mo,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-5.115331315623052,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MTAz,Sc3Tc9|Tc3Sc|111,Sc3Tc9,Tc3Sc,111,CO(g) + 2* -> C* + O*,O,hollow,-3.4706111920764897,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MzIx,Re3Tc9|Tc3Re|111,Re3Tc9,Tc3Re,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-4.432384629324815,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NTMy,Os9Ti3|Os3Ti|111,Os9Ti3,Os3Ti,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-4.51961643472373,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NjE4,Mo3Os9|Os3Mo|111,Mo3Os9,Os3Mo,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-7.498896838640803,Catalysis-Hub,False
UmVhY3Rpb246Mzg2ODE3,Ru9Zr3|Ru3Zr|111,Ru9Zr3,Ru3Zr,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-8.442252250943284,Catalysis-Hub,False
UmVhY3Rpb246Mzg2OTMz,Nb3Ru9|Ru3Nb|111,Nb3Ru9,Ru3Nb,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-8.159513183132958,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDIw,Mo3Ru9|Ru3Mo|111,Mo3Ru9,Ru3Mo,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-7.7178687497382725,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDc4,Re3Ru9|Ru3Re|111,Re3Ru9,Ru3Re,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-7.381008144237285,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTM2,Ir3Ru9|Ru3Ir|111,Ir3Ru9,Ru3Ir,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-5.5924387131401545,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTY3,Ir9Y3|Ir3Y|111,Ir9Y3,Ir3Y,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-6.582492125535509,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MjI1,Ir9Sc3|Ir3Sc|111,Ir9Sc3,Ir3Sc,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-6.210766662339893,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mjgz,Ir9Ti3|Ir3Ti|111,Ir9Ti3,Ir3Ti,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-5.774671173936667,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MzQx,Ir9Nb3|Ir3Nb|111,Ir9Nb3,Ir3Nb,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-5.760648876037749,Catalysis-Hub,False
UmVhY3Rpb246Mzg0NDc0,Hf3V9|V3Hf|111,Hf3V9,V3Hf,111,H2SO4(g) + 7* -> 2H* + 4O* + S*,O,hollow,-19.4073018328545,Catalysis-Hub,False
UmVhY3Rpb246Mzg1NzQ2,Re9Sc3|Re3Sc|111,Re9Sc3,Re3Sc,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-3.23873169747651,Catalysis-Hub,False
UmVhY3Rpb246Mzg1OTg4,Mo3Re9|Re3Mo|111,Mo3Re9,Re3Mo,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-2.8163952371743335,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MzIy,Re3Tc9|Tc3Re|111,Re3Tc9,Tc3Re,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-2.4928814073738295,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NTMz,Os9Ti3|Os3Ti|111,Os9Ti3,Os3Ti,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-2.246284499773651,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NjE5,Mo3Os9|Os3Mo|111,Mo3Os9,Os3Mo,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-3.601957140332388,Catalysis-Hub,False
UmVhY3Rpb246Mzg2ODE4,Ru9Zr3|Ru3Zr|111,Ru9Zr3,Ru3Zr,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-4.86266041893964,Catalysis-Hub,False
UmVhY3Rpb246Mzg2OTM0,Nb3Ru9|Ru3Nb|111,Nb3Ru9,Ru3Nb,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-4.52150449631722,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDIx,Mo3Ru9|Ru3Mo|111,Mo3Ru9,Ru3Mo,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-3.9118531694277863,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDc5,Re3Ru9|Ru3Re|111,Re3Ru9,Ru3Re,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-3.166552141128932,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTM3,Ir3Ru9|Ru3Ir|111,Ir3Ru9,Ru3Ir,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-1.4221855623275133,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTY4,Ir9Y3|Ir3Y|111,Ir9Y3,Ir3Y,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-3.5957548498247434,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MjI2,Ir9Sc3|Ir3Sc|111,Ir9Sc3,Ir3Sc,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-2.9703356139309562,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mjg0,Ir9Ti3|Ir3Ti|111,Ir9Ti3,Ir3Ti,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-2.4715713560310633,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MzQy,Ir9Nb3|Ir3Nb|111,Ir9Nb3,Ir3Nb,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-2.179226398324545,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mzcw,Ir9V3|Ir3V|111,Ir9V3,Ir3V,111,NO2(g) + 3* -> N* + 2O*,O,top,-5.785719676243616,Catalysis-Hub,False
UmVhY3Rpb246Mzg0NDc1,Hf3V9|V3Hf|111,Hf3V9,V3Hf,111,CH3OH(g) + 6* -> C* + 4H* + O*,O,hollow,-7.162414335805352,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MTA1,Sc3Tc9|Tc3Sc|111,Sc3Tc9,Tc3Sc,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-9.592139481641652,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NjIw,Mo3Os9|Os3Mo|111,Mo3Os9,Os3Mo,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-1.8522832534782765,Catalysis-Hub,False
UmVhY3Rpb246Mzg2ODE5,Ru9Zr3|Ru3Zr|111,Ru9Zr3,Ru3Zr,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-2.375504830985051,Catalysis-Hub,False
UmVhY3Rpb246Mzg2OTM1,Nb3Ru9|Ru3Nb|111,Nb3Ru9,Ru3Nb,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-2.3524785577702687,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDIy,Mo3Ru9|Ru3Mo|111,Mo3Ru9,Ru3Mo,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-2.1607225209755825,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDgw,Re3Ru9|Ru3Re|111,Re3Ru9,Ru3Re,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-1.868825053776277,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTM4,Ir3Ru9|Ru3Ir|111,Ir3Ru9,Ru3Ir,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-1.034978998775955,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTY5,Ir9Y3|Ir3Y|111,Ir9Y3,Ir3Y,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-1.6657700338747645,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MjI3,Ir9Sc3|Ir3Sc|111,Ir9Sc3,Ir3Sc,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-1.4860778916792015,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mjg1,Ir9Ti3|Ir3Ti|111,Ir9Ti3,Ir3Ti,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-1.4603240854795558,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MzQz,Ir9Nb3|Ir3Nb|111,Ir9Nb3,Ir3Nb,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-1.4056411772745605,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mzcx,Ir9V3|Ir3V|111,Ir9V3,Ir3V,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,top,-1.7888333813300505,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MTA2,Sc3Tc9|Tc3Sc|111,Sc3Tc9,Tc3Sc,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-5.849199753227595,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mzcy,Ir9V3|Ir3V|111,Ir9V3,Ir3V,111,H2O(g) + 3* -> 2H* + O*,O,top,-1.2393085999775622,Catalysis-Hub,False
UmVhY3Rpb246Mzg0NDc3,Hf3V9|V3Hf|111,Hf3V9,V3Hf,111,H2SO3(g) + 6* -> 2H* + 3O* + S*,O,hollow,-16.45936608575539,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MTA3,Sc3Tc9|Tc3Sc|111,Sc3Tc9,Tc3Sc,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-3.0745416086739397,Catalysis-Hub,False
UmVhY3Rpb246Mzg1NzUw,Re9Sc3|Re3Sc|111,Re9Sc3,Re3Sc,111,O2(g) + 2* -> 2O*,O,hollow,-8.355536781765295,Catalysis-Hub,False
UmVhY3Rpb246Mzg1OTky,Mo3Re9|Re3Mo|111,Mo3Re9,Re3Mo,111,O2(g) + 2* -> 2O*,O,hollow,-7.67041182396224,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MzI2,Re3Tc9|Tc3Re|111,Re3Tc9,Tc3Re,111,O2(g) + 2* -> 2O*,O,hollow,-7.421191194761377,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NTM3,Os9Ti3|Os3Ti|111,Os9Ti3,Os3Ti,111,O2(g) + 2* -> 2O*,O,hollow,-6.957278461163696,Catalysis-Hub,False
UmVhY3Rpb246Mzg2NjI0,Mo3Os9|Os3Mo|111,Mo3Os9,Os3Mo,111,O2(g) + 2* -> 2O*,O,hollow,-6.465652021365713,Catalysis-Hub,False
UmVhY3Rpb246Mzg2ODIz,Ru9Zr3|Ru3Zr|111,Ru9Zr3,Ru3Zr,111,O2(g) + 2* -> 2O*,O,hollow,-6.917539500366729,Catalysis-Hub,False
UmVhY3Rpb246Mzg2OTM5,Nb3Ru9|Ru3Nb|111,Nb3Ru9,Ru3Nb,111,O2(g) + 2* -> 2O*,O,hollow,-6.979284307160015,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDI2,Mo3Ru9|Ru3Mo|111,Mo3Ru9,Ru3Mo,111,O2(g) + 2* -> 2O*,O,hollow,-6.805466422764766,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MDg0,Re3Ru9|Ru3Re|111,Re3Ru9,Ru3Re,111,O2(g) + 2* -> 2O*,O,hollow,-6.472667116363482,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTQy,Ir3Ru9|Ru3Ir|111,Ir3Ru9,Ru3Ir,111,O2(g) + 2* -> 2O*,O,hollow,-5.225052921564384,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MTcz,Ir9Y3|Ir3Y|111,Ir9Y3,Ir3Y,111,O2(g) + 2* -> 2O*,O,hollow,-5.666478439762614,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MjMx,Ir9Sc3|Ir3Sc|111,Ir9Sc3,Ir3Sc,111,O2(g) + 2* -> 2O*,O,hollow,-5.515412537363773,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mjg5,Ir9Ti3|Ir3Ti|111,Ir9Ti3,Ir3Ti,111,O2(g) + 2* -> 2O*,O,hollow,-5.537525324162743,Catalysis-Hub,False
UmVhY3Rpb246Mzg3MzQ3,Ir9Nb3|Ir3Nb|111,Ir9Nb3,Ir3Nb,111,O2(g) + 2* -> 2O*,O,hollow,-5.665823189764524,Catalysis-Hub,False
UmVhY3Rpb246Mzg0NDgw,Hf3V9|V3Hf|111,Hf3V9,V3Hf,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-10.524342036158032,Catalysis-Hub,False
UmVhY3Rpb246Mzg3Mzc2,Ir9V3|Ir3V|111,Ir9V3,Ir3V,111,O2(g) + 2* -> 2O*,O,top,-5.545454721567694,Catalysis-Hub,False
UmVhY3Rpb246Mzg0NDgx,Hf3V9|V3Hf|111,Hf3V9,V3Hf,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-7.934773955946753,Catalysis-Hub,False
UmVhY3Rpb246Mzg2MTEx,Sc3Tc9|Tc3Sc|111,Sc3Tc9,Tc3Sc,111,O2(g) + 2* -> 2O*,O,hollow,-8.050999218566176,Catalysis-Hub,False
UmVhY3Rpb246NDA0NTgy,La3Sn9|Sn3La|111,La3Sn9,Sn3La,111,H2O(g) - H2(g) + * -> O*,O,bridge|A_B|A,-0.24244894036036158,Catalysis-Hub,False
UmVhY3Rpb246NDA0NTky,Sc3Sn9|Sn3Sc|111,Sc3Sn9,Sn3Sc,111,H2O(g) - H2(g) + * -> O*,O,bridge|A_B|A,-0.373144128661977,Catalysis-Hub,False
UmVhY3Rpb246NDA0NTU5,In3Pb9|Pb3In|111,In3Pb9,Pb3In,111,H2O(g) - H2(g) + * -> O*,O,bridge|A_A|A,1.1139635779362038,Catalysis-Hub,False
UmVhY3Rpb246MTk4Nw==,Ru3Nb|Ru3Nb|111,Ru3Nb,Ru3Nb,111,H2O(g) -> hfH2(g) + OH*,OH,,-0.56385,Catalysis-Hub,False
