kind,candidate_id,formula,surface,site,PC1,PC2,dG_H,pred_dG_H,pred_sigma,near_zero_rank,priority_rank,dft_converged
train,Hg9Y3|Hg3Y|111,Hg9Y3,Hg3Y,hollow|A_A_B|HCP,-4.390657208362486,-9.87071923080804,0.1119694023409749,,,,,False
train,Hg9Zn3|Hg3Zn|111,Hg9Zn3,Hg3Zn,bridge|A_A|A,-8.236739773718948,-8.1235622690542,1.3874545847402544,,,,,False
train,Hg9Zn3|Hg3Zn|111,Hg9Zn3,Hg3Zn,bridge|A_A|B,-8.225184019188271,-8.113043971573903,1.3908849878398826,,,,,False
train,Hg9Zn3|Hg3Zn|111,Hg9Zn3,Hg3Zn,hollow|A_A_A|HCP,-8.494488520942614,-8.204338194931747,1.6866089198420298,,,,,False
train,Hg9Zn3|Hg3Zn|111,Hg9Zn3,Hg3Zn,top,-7.641201359960758,-7.558684906402516,0.7714689915419797,,,,,False
train,Hg9Zr3|Hg3Zr|111,Hg9Zr3,Hg3Zr,bridge|A_B|A,-4.8970484838249915,-9.346846276268993,-0.0473037254550661,,,,,False
train,Hg9Zr3|Hg3Zr|111,Hg9Zr3,Hg3Zr,hollow,-4.520899092742438,-8.908918129491708,-0.0647505763581364,,,,,False
train,Hg9Zr3|Hg3Zr|111,Hg9Zr3,Hg3Zr,hollow|A_A_B|HCP,-5.144135803245766,-9.413445667907801,-0.0647505763581364,,,,,False
train,In12Sc4|In3Sc-fcc|111,In12Sc4,In3Sc-fcc,fccAAA,0.4069885345413746,-1.9137237398514486,1.0150589052645955,,,,,False
train,In12Sc4|In3Sc-fcc|111+3%,In12Sc4,In3Sc-fcc,hcpAAB,0.24549026503763044,-1.9992626170674435,0.1353106471287901,,,,,False
train,In12Sc4|In3Sc-fcc|111+5%,In12Sc4,In3Sc-fcc,hcpAAB,0.13416298286868006,-2.060180493840142,0.0870362915811711,,,,,False
train,In12Y4|In3Y-fcc|111,In12Y4,In3Y-fcc,fccAAA,-0.8359217717710845,-1.8399458716649921,0.9461551914391748,,,,,False
train,In12Y4|In3Y-fcc|111,In12Y4,In3Y-fcc,hcpAAA,-0.8304291180214031,-1.8341079337219381,0.7991224243705801,,,,,False
train,In12Y4|In3Y-fcc|111+3%,In12Y4,In3Y-fcc,hcpAAB,-0.9974200412748284,-1.9254847488809872,0.0586176746692217,,,,,False
train,In36|In-bcc|1011,In36,In-bcc,nan,-6.873331548495814,-0.6220056587994902,0.7522697603126289,,,,,False
train,In3Ir9|Ir3In|111,In3Ir9,Ir3In,hollow|A_A_A|FCC,-6.56607076238596,-5.48000645828196,-0.2953980755582677,,,,,False
train,In3Ir9|Ir3In|111,In3Ir9,Ir3In,hollow|A_A_A|HCP,-6.560578108636278,-5.474168520338907,-0.4110567973575314,,,,,False
train,In3La9|La3In|111,In3La9,La3In,top|B,-2.0418717113408866,-2.138761983581362,0.5078257845425753,,,,,False
train,In3Mo9|Mo3In|111,In3Mo9,Mo3In,hollow,-3.181083910050813,0.5966296072098073,-0.8619667071570518,,,,,False
train,In3Ni9|Ni3In|111,In3Ni9,Ni3In,hollow|A_A_A|FCC,-4.022677935333946,-3.112650342415387,-0.4206313948588729,,,,,False
train,In3Os9|Os3In|111,In3Os9,Os3In,hollow,-5.210909900708137,-4.473388585676411,-0.4876928980583841,,,,,False
train,In3Os9|Os3In|111,In3Os9,Os3In,top|A,-5.088188799011508,-4.457284521377527,-0.3657880752607241,,,,,False
train,In3Pb9|Pb3In|111,In3Pb9,Pb3In,bridge,-6.084052640595505,-6.367918969245959,0.7328836574424998,,,,,False
train,In3Rh9|Rh3In|111,In3Rh9,Rh3In,bridge|A_A|B,-5.719803998830918,-2.0948497153272965,-0.0973311744555474,,,,,False
train,In3Rh9|Rh3In|111,In3Rh9,Rh3In,hollow,-5.346750330692756,-1.6502618368803643,-0.4134156161553335,,,,,False
train,In3Rh9|Rh3In|111,In3Rh9,Rh3In,hollow|A_A_A|FCC,-5.994601154334938,-2.191981876628195,-0.4134156161553335,,,,,False
train,In3Rh9|Rh3In|111,In3Rh9,Rh3In,hollow|A_A_A|HCP,-5.989108500585256,-2.186143938685141,-0.3879743327551921,,,,,False
train,In3Ru9|Ru3In|111,In3Ru9,Ru3In,bridge|A_A|A,-5.073136819060205,-1.299683520873207,-0.2131141161580387,,,,,False
train,In3Ru9|Ru3In|111,In3Ru9,Ru3In,hollow,-4.688527396391368,-0.8445773449459787,-0.4733142667600702,,,,,False
train,In3Ru9|Ru3In|111,In3Ru9,Ru3In,hollow|A_A_A|FCC,-5.3363782200335494,-1.3862973846938098,-0.4292541382592105,,,,,False
train,In3Ru9|Ru3In|111,In3Ru9,Ru3In,hollow|A_A_A|HCP,-5.330885566283867,-1.3804594467507558,-0.4733142667600702,,,,,False
train,In3Sc9|Sc3In|111,In3Sc9,Sc3In,hollow,1.200374294467819,-0.5717308666241726,-1.1649932221580173,,,,,False
train,In3Sc9|Sc3In|111,In3Sc9,Sc3In,hollow|A_A_A|HCP,0.5580161245753186,-1.1076129684289506,-1.1592305313560871,,,,,False
train,In3Sn9|Sn3In|111,In3Sn9,Sn3In,bridge|A_A|B,-6.399028894362707,-3.0754232036775893,0.8457302187426023,,,,,False
train,In3Tl9|Tl3In|111,In3Tl9,Tl3In,bridge|A_B|A,-8.393141924267699,-3.8681329426280175,0.6974265439430667,,,,,False
train,In3Tl9|Tl3In|111,In3Tl9,Tl3In,hollow|A_A_A|FCC,-8.664843356827326,-3.971924835598571,0.8087751185421723,,,,,False
train,In3V9|V3In|111,In3V9,V3In,hollow|A_A_A|HCP,-1.055010882790371,-0.2547840810351712,-0.9724932259586864,,,,,False
train,In3W9|W3In|111,In3W9,W3In,hollow|A_A_A|HCP,-3.9788486387459576,-3.5312550136560943,-0.9655457514554372,,,,,False
train,In3Y9|Y3In|111,In3Y9,Y3In,hollow,-1.0570959228848018,-0.9678142476017133,-1.1216827672569425,,,,,False
train,In3Y9|Y3In|111,In3Y9,Y3In,hollow|A_A_A|HCP,-1.6994540927773014,-1.5036963494064903,-1.0529183757598446,,,,,False
train,In3Y9|Y3In|111,In3Y9,Y3In,top|B,-0.9228190666574972,-0.9411918858225341,0.5981573747422146,,,,,False
train,In3Zn9|Zn3In|111,In3Zn9,Zn3In,bridge-tilt|A_B|A,-5.578974753021728,-4.500529697995407,0.6150712907410991,,,,,False
train,In3Zn9|Zn3In|111,In3Zn9,Zn3In,bridge|A_A|A,-5.513525972163825,-4.417449270921009,0.5451500071367548,,,,,False
train,In3Zn9|Zn3In|111,In3Zn9,Zn3In,bridge|A_A|B,-5.501970217633148,-4.406930973440712,0.4803889544428159,,,,,False
train,In3Zn9|Zn3In|111,In3Zn9,Zn3In,hollow|A_A_A|FCC,-5.776767373137168,-4.504063134741613,0.5231936857390167,,,,,False
train,In3Zr9|Zr3In|111,In3Zr9,Zr3In,hollow|A_A_A|HCP,-2.469722583370895,-1.1610496039341225,-1.028911676558863,,,,,False
train,In6Ir6|InIr|101,In6Ir6,InIr,top|B,-4.146972233621604,-4.615226270881997,-0.4235794762598459,,,,,False
train,In6La6|InLa|101,In6La6,InLa,bridge|A_A|B,-1.1360066040835965,-2.653252784232354,0.1073874134426944,,,,,False
train,In6La6|InLa|101,In6La6,InLa,hollow,-0.7629529359454355,-2.208664905785423,-0.340624620060197,,,,,False
train,In6La6|InLa|101,In6La6,InLa,hollow|A_B_B|FCC,-1.3966027176301798,-2.70527219819408,-0.2789217186573012,,,,,False
train,In6La6|InLa|101,In6La6,InLa,hollow|A_B_B|HCP,-1.3911100638804985,-2.699434260251026,-0.340624620060197,,,,,False
train,In6La6|InLa|101,In6La6,InLa,top-tilt|B,-0.7025848921623157,-2.2823010002305897,0.4911209881402385,,,,,False
train,In6Mo6|InMo|101,In6Mo6,InMo,top|B,-2.116339862025677,0.11434017955899488,0.1994527769429908,,,,,False
train,In6Nb6|InNb|101,In6Nb6,InNb,bridge,-2.1015277822479708,0.24742114692789796,-0.5868456024608975,,,,,False
train,In6Ni6|InNi|101,In6Ni6,InNi,bridge-tilt|A_B|A,-3.448107314263555,-3.14268149950868,0.1988901816448844,,,,,False
train,In6Ni6|InNi|101,In6Ni6,InNi,bridge|A_A|B,-3.3711027788749774,-3.0490827749539844,1.0040898603411108,,,,,False
train,In6Ni6|InNi|101,In6Ni6,InNi,top-tilt|B,-2.9376810669536964,-2.6781309909522215,0.1920983562386311,,,,,False
train,In6Ni6|InNi|101,In6Ni6,InNi,top|A,-2.875328009040187,-2.5883908322081726,0.8561236067407947,,,,,False
train,In6Ni6|InNi|101,In6Ni6,InNi,top|B,-2.8637722545095112,-2.5778725347278755,0.1894832062398848,,,,,False
train,In6Os6|InOs|101,In6Os6,InOs,top,-3.347126860087268,-4.285787606308536,-0.6411939471608717,,,,,False
train,In6Pb6|InPb|101,In6Pb6,InPb,hollow|A_A_B|FCC,-5.78398516801758,-5.86864482468275,0.8437609308430467,,,,,False
train,In6Pb6|InPb|101,In6Pb6,InPb,hollow|A_A_B|HCP,-5.778492514267898,-5.862806886739697,0.8647315199423531,,,,,False
train,In6Pb6|InPb|101,In6Pb6,InPb,hollow|A_B_B|FCC,-5.788905585449314,-5.854886640732259,0.8926777472416063,,,,,False
train,In6Pb6|InPb|101,In6Pb6,InPb,top,-4.944326812675216,-5.2485081615991405,0.7697382115411812,,,,,False
train,In6Pd6|InPd|101,In6Pd6,InPd,bridge,-5.737309257383981,-2.781160333621979,0.3145411481428084,,,,,False
train,In6Rh6|InRh|101,In6Rh6,InRh,bridge,-4.506115473587906,-1.6466883360453726,-0.1436580112558374,,,,,False
train,In6Rh6|InRh|101,In6Rh6,InRh,bridge|B_B|A,-4.979598248646498,-2.067997319622564,-0.1436580112558374,,,,,False
train,In6Sc6|InSc|101,In6Sc6,InSc,bridge,1.9730658041685238,-1.271443224079262,-0.5583373240578738,,,,,False
train,In6Sc6|InSc|101,In6Sc6,InSc,hollow|A_A_B|HCP,1.2046051287302588,-1.814157334409307,0.4138184807425489,,,,,False
train,In6Sn6|InSn|101,In6Sn6,InSn,bridge|B_B|A,-6.271182734902457,-2.763780569487028,0.8225786372431969,,,,,False
train,In6Sn6|InSn|101,In6Sn6,InSn,hollow|A_A_B|FCC,-6.5716532890318105,-2.8910236341829387,0.834040888444207,,,,,False
train,In6Sn6|InSn|101,In6Sn6,InSn,hollow|A_B_B|FCC,-6.576573706463544,-2.877265450232447,0.8693962313418808,,,,,False
train,In6Sn6|InSn|101,In6Sn6,InSn,top,-5.731994933689447,-2.2708869710993302,0.5754111068427221,,,,,False
train,In6Sn6|InSn|101,In6Sn6,InSn,top|A,-5.82020282308217,-2.364554093524909,0.9355091456427828,,,,,False
train,In6Sn6|InSn|101,In6Sn6,InSn,top|B,-5.808647068551493,-2.354035796044612,0.5754111068427221,,,,,False
train,In6Ta6|InTa|101,In6Ta6,InTa,bridge,-1.9745869615751608,-2.820952087124691,-0.6713051120559328,,,,,False
train,In6Ti6|InTi|101,In6Ti6,InTi,bridge,0.9931129549322606,-0.7902343568851405,-0.5968573509589703,,,,,False
train,In6Tl6|InTl|101,In6Tl6,InTl,bridge,-6.8988802100628615,-2.425071383778183,0.6213757601445025,,,,,False
train,In6V6|InV|101,In6V6,InV,bridge|B_B|A,-0.1701376746951556,-0.7677751620018686,-0.5328899181613167,,,,,False
train,In6W6|InW|101,In6W6,InW,bridge,-1.447981956183125,-3.1209934385142786,-0.5536571020556664,,,,,False
train,In6Y6|InY|101,In6Y6,InY,bridge,0.11358927541375272,-1.4221451232177744,-0.5240675793565686,,,,,False
train,In6Zn6|InZn|101,In6Zn6,InZn,bridge,-4.597964165629034,-3.7670594140858458,0.5212371872412689,,,,,False
train,In8Pd8|InPd-bcc|101,In8Pd8,InPd-bcc,longbridgeB,-5.730594209698034,-2.7623990437632173,0.1675908315191918,,,,,False
train,In8Pd8|InPd-bcc|101+5%,In8Pd8,InPd-bcc,longbridgeB,-6.00891241512041,-2.914693735694965,0.1417763440476847,,,,,False
train,In8Pd8|InPd-bcc|101-2%,In8Pd8,InPd-bcc,longbridgeB,-5.841921491866985,-2.8233169205359165,0.1179172666161321,,,,,False
train,In8Pd8|InPd-bcc|101-5%,In8Pd8,InPd-bcc,longbridgeB,-6.00891241512041,-2.914693735694965,0.4172102436496061,,,,,False
train,In8Rh8|InRh-bcc|101+2%,In8Rh8,InRh-bcc,shortbridge,-4.61072770807091,-1.6888449229593099,-0.3748144994024187,,,,,False
train,In8Rh8|InRh-bcc|101+8%,In8Rh8,InRh-bcc,ontopB,-4.879004528423341,-1.8000139384668987,-0.326576198953262,,,,,False
train,In8Rh8|InRh-bcc|101-2%,In8Rh8,InRh-bcc,ontopB,-4.545022681916493,-1.6172603081488015,-0.3553538700725767,,,,,False
train,In8Rh8|InRh-bcc|101-5%,In8Rh8,InRh-bcc,ontopB,-4.7120136051699175,-1.7086371233078501,-0.2762558194444864,,,,,False
train,In8Rh8|InRh-fcc|101,In8Rh8,InRh-fcc,ontopB-d,-4.433695399747543,-1.5563424313761023,-0.2955450170775293,,,,,False
train,In9Ir3|In3Ir|111,In9Ir3,In3Ir,hollow|A_A_A|FCC,-4.876507311123512,-4.831628168731765,1.0172389453410062,,,,,False
train,In9Ir3|In3Ir|111,In9Ir3,In3Ir,top,-4.017727496391981,-4.1801369422594705,-0.19088608906074,,,,,False
train,In9Nb3|In3Nb|111,In9Nb3,In3Nb,top-tilt|A,-2.5744338026720426,-0.3343522432109385,0.8018522704415147,,,,,False
train,In9Nb3|In3Nb|111,In9Nb3,In3Nb,top|B,-2.4889692356971818,-0.2235754895062957,-0.1775018977595834,,,,,False
train,In9Pb3|In3Pb|111,In9Pb3,In3Pb,hollow|A_A_A|FCC,-5.942502974754121,-5.296399669007148,0.8102125599444037,,,,,False
train,In9Pb3|In3Pb|111,In9Pb3,In3Pb,hollow|A_A_B|HCP,-5.9178888616152685,-5.259207167675412,0.9260040732415576,,,,,False
train,In9Pd3|In3Pd|111,In9Pd3,In3Pd,hollow|A_A_A|FCC,-6.341856750255738,-2.917016983903772,0.9471934417424848,,,,,False
train,In9Pd3|In3Pd|111,In9Pd3,In3Pd,top-tilt,-5.5569857479683895,-2.3657842136558247,0.530727429443715,,,,,False
train,In9Pt3|In3Pt|111,In9Pt3,In3Pt,hollow|A_A_A|FCC,-5.7389567329285684,-4.768841099717251,0.9603203494453112,,,,,False
train,In9Pt3|In3Pt|111,In9Pt3,In3Pt,top,-4.880176918197035,-4.117349873244959,0.01643295474517,,,,,False
train,In9Re3|In3Re|111,In9Re3,In3Re,top|B,-3.3643958040427226,-3.381135966068855,-0.4833269675609415,,,,,False
train,In9Rh3|In3Rh|111,In9Rh3,In3Rh,hollow|A_A_A|FCC,-5.404547344837222,-2.2109955669199204,0.9886271275436512,,,,,False
train,In9Rh3|In3Rh|111,In9Rh3,In3Rh,hollow|A_A_A|HCP,-5.39905469108754,-2.2051576289768664,0.9377192542424666,,,,,False
train,In9Rh3|In3Rh|111,In9Rh3,In3Rh,top,-4.545767530105692,-1.559504340447626,0.1841292303443253,,,,,False
train,In9Ru3|In3Ru|111,In9Ru3,In3Ru,top,-3.9029748240724316,-1.1758594082663147,-0.0759111894576278,,,,,False
train,In9Sc3|In3Sc|111,In9Sc3,In3Sc,hollow|A_A_B|HCP,-0.12165097389901312,-2.360403266266809,0.2859470177400283,,,,,False
train,In9Ta3|In3Ta|111,In9Ta3,In3Ta,hollow|A_A_A|FCC,-2.927551976958086,-3.4271803192957697,1.334321636642045,,,,,False
train,In9Ta3|In3Ta|111,In9Ta3,In3Ta,top,-2.0687721622265536,-2.775689092823477,-0.4106174695579909,,,,,False
train,In9Ta3|In3Ta|111,In9Ta3,In3Ta,top|A,-2.1569800516192768,-2.869356215249056,0.8353516608413258,,,,,False
train,In9Ta3|In3Ta|111,In9Ta3,In3Ta,top|B,-2.145424297088601,-2.858837917768759,-0.4106174695579909,,,,,False
train,In9Tc3|In3Tc|111,In9Tc3,In3Tc,hollow|A_A_A|FCC,-4.224959625907831,-2.0715994647845544,1.0763355403405797,,,,,False
train,In9V3|In3V|111,In9V3,In3V,top|A,-0.8814964858479842,-1.096655073245254,0.7662035888434104,,,,,False
train,In9V3|In3V|111,In9V3,In3V,top|B,-0.8699407313173085,-1.0861367757649572,-0.0649473146577008,,,,,False
train,In9W3|In3W|111,In9W3,In3W,hollow|A_A_A|FCC,-2.547100661543454,-3.706025113969804,1.2156300701399516,,,,,False
train,In9W3|In3W|111,In9W3,In3W,hollow|A_A_A|HCP,-2.541608007793773,-3.70018717602675,0.7793585241425092,,,,,False
train,In9Y3|In3Y|111,In9Y3,In3Y,bridge,-0.5961006047732073,-1.7439112877503051,0.1816276878426208,,,,,False
train,In9Y3|In3Y|111,In9Y3,In3Y,hollow|A_A_A|FCC,-1.3891753933503244,-2.3238178994120884,1.091312958143163,,,,,False
train,In9Y3|In3Y|111,In9Y3,In3Y,hollow|A_A_B|FCC,-1.3700539339611533,-2.2924633360234052,0.2617286140421413,,,,,False
train,In9Y3|In3Y|111,In9Y3,In3Y,hollow|A_A_B|HCP,-1.364561280211472,-2.2866253980803513,0.2117445672420501,,,,,False
train,In9Zn3|In3Zn|111,In9Zn3,In3Zn,bridge,-4.9791245594214075,-3.547528504050737,0.5155840222442123,,,,,False
train,Ir12La12O36|IrLaO3|001,Ir12La12O36,IrLaO3,nan,17.142635300319068,-6.213199277823791,-0.8063223195276805,,,,,False
train,Ir12La12O37|Ir12La12O37|001,Ir12La12O37,Ir12La12O37,nan,17.352457741905322,-5.750422585367912,-1.4097639672181683,,,,,False
train,Ir12Ti4|Ir3Ti-fcc|111,Ir12Ti4,Ir3Ti-fcc,hcpAAB,-4.142986596907972,-4.631773794188193,-0.6666043455115869,,,,,False
train,Ir12Ti4|Ir3Ti-fcc|111+3%,Ir12Ti4,Ir3Ti-fcc,fccAAB,-4.315470173911077,-4.728988547290295,-0.8217576698079938,,,,,False
train,Ir12Ti4|Ir3Ti-fcc|111-3%,Ir12Ti4,Ir3Ti-fcc,fccAAB,-4.315470173911077,-4.728988547290295,-0.6955828366408241,,,,,False
train,Ir12Ti4|Ir3Ti-fcc|111-5%,Ir12Ti4,Ir3Ti-fcc,fccAAB,-4.426797456080027,-4.789906424062994,-0.6229114346133429,,,,,False
train,Ir12Zr4|Ir3Zr-fcc|111,Ir12Zr4,Ir3Zr-fcc,fccAAA,-5.465697385306316,-4.511716583991244,-0.649817914913001,,,,,False
train,Ir12Zr4|Ir3Zr-fcc|111,Ir12Zr4,Ir3Zr-fcc,hcpAAA,-5.460204731556634,-4.50587864604819,-0.7349858728775871,,,,,False
train,Ir12Zr4|Ir3Zr-fcc|111,Ir12Zr4,Ir3Zr-fcc,ontopB,-5.153456144468076,-4.325336095407286,0.9589290313670062,,,,,False
train,Ir12|Ir|111,Ir12,Ir,bridge|A_A|A,-12.372654223692399,-2.211478913126089,-0.1212037215582029,,,,,False
train,Ir12|Ir|111,Ir12,Ir,hollow|A_A_A|FCC,-12.635895624665741,-2.298092776946693,-0.1577973184566587,,,,,False
train,Ir12|Ir|111,Ir12,Ir,top,-11.777115809934207,-1.6466015504743998,-0.3241198273562702,,,,,False
train,Ir12|Ir|111,Ir12,Ir,top|A,-11.86532369932693,-1.740268672899979,-0.3241198273562702,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site10,15.457678053105985,-6.326213787198696,-0.8138663149999275,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site11,15.457721140713048,-6.325595388175462,-0.8133097249999537,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site15,15.457893491141297,-6.323121792082527,-0.6521719950000033,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site17,15.45797966635542,-6.3218849940360595,-0.6216316549999874,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site18,15.458022753962483,-6.321266595012826,-0.6216316449999795,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site21,15.45815201678367,-6.319411397943124,-0.6209358550000843,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site24,15.458281279604856,-6.317556200873423,-0.5377555950000215,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site26,15.45836745481898,-6.316319402826956,-0.5366184250000288,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site27,15.458410542426043,-6.3157010038037225,-0.5366184249999151,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site28,15.458453630033105,-6.315082604780488,-0.3220380449999993,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site33,15.458669068068415,-6.31199060966432,-0.2105651749999424,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site36,15.458798330889604,-6.310135412594619,-0.205889485000057,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site37,15.458841418496664,-6.309517013571385,-0.2058894849999433,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site4,15.457419527463612,-6.329924181338098,-1.1736163350000195,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site5,15.457462615070673,-6.329305782314864,-1.173616334999906,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site6,15.457505702677736,-6.328687383291631,-0.8153903649999847,,,,,False
train,Ir16N48|IrN3-mp-1211954-B|110,Ir16N48,IrN3-mp-1211954-B,site8,15.457591877891861,-6.327450585245163,-0.8139772949999724,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site11,15.627678805168697,-6.440549607876025,-1.5396218449999424,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site13,15.627764980382821,-6.439312809829557,-1.5390149150000525,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site14,15.627808067989884,-6.438694410806323,-1.5390149149999388,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site15,15.627851155596947,-6.43807601178309,-1.5383183349999854,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site2,15.627291016705136,-6.446115199085129,-1.7845006249999642,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site20,15.628066593632257,-6.434984016666921,-0.6675319050000326,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site21,15.62810968123932,-6.434365617643687,-0.6675319049999189,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site23,15.628195856453443,-6.43312881959722,-0.6673403949999965,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site25,15.628282031667569,-6.431892021550753,-0.6523195749998649,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site26,15.62832511927463,-6.431273622527518,-0.6522637049999958,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site3,15.6273341043122,-6.445496800061894,-1.7841547549999175,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site30,15.628497469702879,-6.428800026434584,-0.613190325000005,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site34,15.628669820131128,-6.426326430341649,-0.3194085349999795,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site4,15.627377191919262,-6.444878401038661,-1.7841547449999098,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site5,15.627420279526323,-6.444260002015427,-1.7793931850000035,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site7,15.627506454740448,-6.443023203968959,-1.747053434999998,,,,,False
train,Ir16N48|IrN3-mp-1211954-C|110,Ir16N48,IrN3-mp-1211954-C,site8,15.627549542347511,-6.442404804945726,-1.638215295000009,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site11,15.457721140713048,-6.325595388175462,-1.603868245000001,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site13,15.457807315927171,-6.324358590128995,-1.603759915000012,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site14,15.457850403534234,-6.3237401911057605,-1.6035552550000034,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site16,15.457936578748358,-6.322503393059294,-1.4116308550000554,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site17,15.45797966635542,-6.3218849940360595,-1.4116308549999417,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site19,15.458065841569544,-6.320648195989592,-1.4113477749999106,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site2,15.457333352249487,-6.331160979384566,-1.7099604849999537,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site20,15.458108929176607,-6.320029796966359,-1.4104984249999577,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site24,15.458281279604856,-6.317556200873423,-1.4013738350000151,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site25,15.458324367211919,-6.31693780185019,-1.3888855750000744,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site28,15.458453630033105,-6.315082604780488,-0.6608223950001388,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site29,15.458496717640168,-6.314464205757255,-0.6608223950000252,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site30,15.458539805247229,-6.3138458067340215,-0.5631056450000074,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site31,15.458582892854292,-6.313227407710787,-0.5631056349999994,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site32,15.458625980461354,-6.312609008687554,-0.5277554549999763,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site36,15.458798330889604,-6.310135412594619,-0.5264776149999193,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site37,15.458841418496664,-6.309517013571385,-0.5046560249999743,,,,,False
train,Ir16N48|IrN3-mp-1211954-D|110,Ir16N48,IrN3-mp-1211954-D,site38,15.458884506103727,-6.308898614548151,-0.503662575000078,,,,,False
